transaction_id,trade_date,trade_timestamp,pair,direction,client_id,client_name,client_type,client_tier,market_maker_id,market_maker_name,volume_crypto,mid_price_idr,mm_price_idr,client_price_idr,spread_bps,idr_mm_amount,idr_client_amount,gross_spread_idr,tax_idr,net_pnl_idr,bank_account_id,client_wallet_id,mm_wallet_id,crypto_settlement_timestamp,fiat_settlement_timestamp,pnl_recognition_timestamp,pnl_recognition_month,status,exchange_ref,notes
OTC-01205,2024-03-13,2024-03-13 16:17:03,USDT/IDR,SELL,CLT-006,Budi Santoso,HNWI,A,MM-002,Global OTC Solutions,483012.87203549774,15934.943310226601,15948.406326106355,15894.181744597594,13,7703285543.961731,7677094373.112262,26191170.849469185,16121898.18353575,10069272.665933436,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-03-13 16:27:23,2024-03-13 18:38:00,2024-03-13 18:38:00,2024-03,SETTLED,EX-001,
OTC-01206,2024-03-13,2024-03-13 17:16:49,USDT/IDR,SELL,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-001,Liquidity Prime,8272.834150306606,15934.943310226601,15941.102538722436,15883.714569583037,15,131878097.4758823,131403336.32496914,474761.150913164,275947.0062824352,198814.1446307288,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-03-13 18:08:17,2024-03-13 19:31:20,2024-03-13 19:31:20,2024-03,SETTLED,EX-001,
OTC-01207,2024-03-13,2024-03-13 13:44:52,USDT/IDR,SELL,CLT-010,Dewi Sartika,HNWI,B,MM-002,Global OTC Solutions,418335.36934194976,15934.943310226601,15922.003184117086,15869.4605736095,12,6660737082.691321,6638756650.31844,21980432.372880936,13941388.965668725,8039043.407212211,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-03-13 13:52:39,2024-03-13 14:52:26,2024-03-13 14:52:26,2024-03,SETTLED,EX-001,
OTC-01208,2024-03-13,2024-03-13 16:35:07,USDC/IDR,SELL,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-001,Liquidity Prime,223333.349409703,15633.18343281886,15644.675556921518,15571.145581803987,26,3493977792.555393,3477556096.9303827,16421695.62501049,7302867.803553803,9118827.821456688,BANK-IDR-003,WALLET-USDC-001,WALLET-USDT-002,2024-03-13 17:04:44,2024-03-13 17:45:04,2024-03-13 17:45:04,2024-03,SETTLED,EX-001,
OTC-01209,2024-03-13,2024-03-13 16:02:03,USDT/IDR,BUY,CLT-008,Mega Lestari,HNWI,C,MM-001,Liquidity Prime,265767.7578132928,15934.943310226601,15926.972048152422,15987.4945419354,17,4232875649.9924564,4248960577.462428,16084927.469971657,8922817.2126711,7162110.257300558,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-03-13 16:23:09,2024-03-13 18:31:46,2024-03-13 18:31:46,2024-03,SETTLED,EX-001,
OTC-01210,2024-03-13,2024-03-13 14:15:45,USDC/IDR,BUY,CLT-003,Indo Global Investment,Institutional,A,MM-001,Liquidity Prime,48465.65008738742,15633.18343281886,15644.898554723097,15707.47814894199,19,758240179.0058827,761273139.7219063,3032960.7160235643,1598673.593416003,1434287.1226075613,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-03-13 15:08:52,2024-03-13 15:23:16,2024-03-13 15:23:16,2024-03,SETTLED,EX-001,
OTC-01211,2024-03-13,2024-03-13 09:43:31,USDT/IDR,SELL,CLT-003,Indo Global Investment,Institutional,A,MM-002,Global OTC Solutions,43400.540624509216,15934.943310226601,15950.001541997295,15892.581536446105,15,692238689.8844383,689746630.6008543,2492059.2835839987,1448467.924261794,1043591.3593222047,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-03-13 09:50:18,2024-03-13 11:28:42,2024-03-13 11:28:42,2024-03,SETTLED,EX-002,
OTC-01212,2024-03-13,2024-03-13 16:10:41,PAXG/IDR,SELL,CLT-003,Indo Global Investment,Institutional,A,MM-001,Liquidity Prime,8.635232983248322,30219166.491309315,30224157.543660715,29761727.93324271,132,260992642.1119126,256999454.68760034,3993187.4243122637,539698.8548439607,3453488.569468303,BANK-IDR-002,WALLET-PAXG-001,WALLET-USDT-002,2024-03-13 18:01:33,2024-03-14 11:51:13,2024-03-14 11:51:13,2024-03,SETTLED,EX-002,
OTC-01213,2024-03-13,2024-03-13 15:52:37,USDT/IDR,SELL,CLT-002,Andi Pratama,HNWI,B,MM-003,Apex Alpha Liquidity,442660.5326048683,15934.943310226601,15941.626701887584,15882.6426830906,16,7056728966.445548,7030619069.269699,26109897.17584896,14764300.045466367,11345597.130382594,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-03-13 16:34:29,2024-03-13 18:23:17,2024-03-13 18:23:17,2024-03,SETTLED,EX-002,
OTC-01214,2024-03-13,2024-03-13 13:03:47,USDT/IDR,BUY,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-001,Liquidity Prime,421054.33122083417,15934.943310226601,15924.763868666794,16001.202735236393,27,6705190800.571201,6737375716.413941,32184915.84274006,14148489.004469275,18036426.838270783,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-03-13 13:10:48,2024-03-13 14:58:11,2024-03-13 14:58:11,2024-03,SETTLED,EX-002,
OTC-01215,2024-03-13,2024-03-13 15:59:20,BTC/IDR,SELL,CLT-003,Indo Global Investment,Institutional,A,MM-003,Apex Alpha Liquidity,1.8637302101121689,846801648.450219,846796516.8822893,840784261.6124251,50,1578200250.331282,1566995028.5539298,11205221.777352095,3290689.5599632524,7914532.217388842,BANK-IDR-002,WALLET-BTC-001,WALLET-USDT-002,2024-03-13 17:04:41,2024-03-13 20:15:42,2024-03-13 20:15:42,2024-03,SETTLED,EX-001,
OTC-01216,2024-03-13,2024-03-13 15:22:13,BTC/IDR,BUY,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-002,Global OTC Solutions,0.8120583848737487,846801648.450219,846433050.3943106,857859896.5746338,114,687353055.8069642,696632322.0603583,9279266.253394127,1462927.8763267524,7816338.377067374,BANK-IDR-002,WALLET-BTC-001,WALLET-USDT-002,2024-03-13 16:11:25,2024-03-13 22:55:17,2024-03-13 22:55:17,2024-03,SETTLED,EX-002,
OTC-01217,2024-03-13,2024-03-13 17:30:06,USDT/IDR,SELL,CLT-004,Siti Aminah,HNWI,C,MM-003,Apex Alpha Liquidity,230367.99601486506,15934.943310226601,15945.482977879525,15891.268335754736,13,3673328959.103249,3660839640.642298,12489318.460950851,7687763.245348826,4801555.215602025,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-03-13 17:59:31,2024-03-13 20:39:14,2024-03-13 20:39:14,2024-03,SETTLED,EX-001,
OTC-01218,2024-03-14,2024-03-14 12:37:00,USDT/IDR,BUY,CLT-002,Andi Pratama,HNWI,B,MM-002,Global OTC Solutions,145253.4650726362,15917.418562575633,15906.148098688784,15958.638387414458,12,2310423127.29307,2318047523.6131372,7624396.320067406,4867899.799587588,2756496.520479818,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-03-14 13:08:56,2024-03-14 14:33:59,2024-03-14 14:33:59,2024-03,SETTLED,EX-001,
OTC-01219,2024-03-14,2024-03-14 12:08:41,USDT/IDR,SELL,CLT-010,Dewi Sartika,HNWI,B,MM-002,Global OTC Solutions,167695.30721157943,15917.418562575633,15910.45909619233,15838.862030259465,24,2668109326.0132413,2656102834.0461817,12006491.967059612,5577815.951496981,6428676.015562631,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-03-14 12:26:42,2024-03-14 13:59:22,2024-03-14 13:59:22,2024-03,SETTLED,EX-001,
OTC-01220,2024-03-14,2024-03-14 13:10:57,USDT/IDR,SELL,CLT-008,Mega Lestari,HNWI,C,MM-002,Global OTC Solutions,291489.99753830995,15917.418562575633,15927.131666926914,15865.015853425899,18,4642599570.384865,4624493432.060364,18106138.324501038,9711436.207326764,8394702.117174273,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-03-14 13:51:44,2024-03-14 16:28:02,2024-03-14 16:28:02,2024-03,SETTLED,EX-002,
OTC-01221,2024-03-14,2024-03-14 11:09:55,USDC/IDR,SELL,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-003,Apex Alpha Liquidity,389056.9175325282,15621.896821927732,15618.821198758227,15545.412739124064,26,6076610431.080584,6048050362.054504,28560069.026079178,12700905.760314459,15859163.265764719,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-03-14 12:05:10,2024-03-14 12:22:17,2024-03-14 12:22:17,2024-03,SETTLED,EX-002,
OTC-01222,2024-03-14,2024-03-14 12:01:47,PAXG/IDR,BUY,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-003,Apex Alpha Liquidity,12.82916829282168,29708074.86754741,29708717.907746673,30213766.112178363,149,381138141.80244726,387617490.2130888,6479348.410641551,813996.7294474865,5665351.681194064,BANK-IDR-002,WALLET-PAXG-001,WALLET-USDT-002,2024-03-14 15:19:39,2024-03-15 06:34:09,2024-03-15 06:34:09,2024-03,SETTLED,EX-002,
OTC-01223,2024-03-14,2024-03-14 16:14:59,USDC/IDR,BUY,CLT-010,Dewi Sartika,HNWI,B,MM-003,Apex Alpha Liquidity,396364.6641258335,15621.896821927732,15621.035354579079,15678.833185391022,16,6191626431.615507,6214535449.412484,22909017.796977043,13050524.443766216,9858493.353210827,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-03-14 16:29:41,2024-03-14 17:23:07,2024-03-14 17:23:07,2024-03,SETTLED,EX-001,
OTC-01224,2024-03-14,2024-03-14 11:41:48,USDT/IDR,SELL,CLT-008,Mega Lestari,HNWI,C,MM-003,Apex Alpha Liquidity,252415.40135635386,15917.418562575633,15930.72921758189,15860.63400902453,23,4021161409.3553257,4003468299.1541624,17693110.201163292,8407283.42822374,9285826.772939552,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-03-14 12:26:27,2024-03-14 13:45:11,2024-03-14 13:45:11,2024-03,SETTLED,EX-002,
OTC-01225,2024-03-14,2024-03-14 10:54:50,BTC/IDR,SELL,CLT-003,Indo Global Investment,Institutional,A,MM-002,Global OTC Solutions,0.43458140645458637,834429257.6338855,833887056.0755283,825965129.0428108,74,362391809.6535776,358949087.46186864,3442722.191708982,753793.0836699241,2688929.108039058,BANK-IDR-003,WALLET-BTC-001,WALLET-USDT-002,2024-03-14 12:28:27,2024-03-14 15:20:10,2024-03-14 15:20:10,2024-03,SETTLED,EX-001,
OTC-01226,2024-03-14,2024-03-14 12:16:03,USDT/IDR,SELL,CLT-003,Indo Global Investment,Institutional,A,MM-001,Liquidity Prime,283558.8134737076,15917.418562575633,15905.242891562642,15835.259822839767,23,4510071802.342625,4490227486.412317,19844315.93030739,9429477.721465865,10414838.208841523,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-03-14 12:23:07,2024-03-14 13:56:48,2024-03-14 13:56:48,2024-03,SETTLED,EX-001,
OTC-01227,2024-03-14,2024-03-14 10:58:18,USDC/IDR,SELL,CLT-006,Budi Santoso,HNWI,A,MM-002,Global OTC Solutions,151983.05191217273,15621.896821927732,15608.199599114621,15545.766800718164,19,2372181809.927791,2362693082.68808,9488727.239711285,4961655.473644967,4527071.766066317,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-03-14 11:57:43,2024-03-14 12:33:12,2024-03-14 12:33:12,2024-03,SETTLED,EX-001,
OTC-01228,2024-03-14,2024-03-14 09:34:32,USDC/IDR,BUY,CLT-001,PT Maju Jaya Bersama,Corporate,A,MM-002,Global OTC Solutions,326393.322299064,15621.896821927732,15620.84300242001,15698.947217432107,29,5098538844.671953,5124031538.895312,25492694.223359108,10760466.231680155,14732227.991678953,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-03-14 10:07:56,2024-03-14 12:33:22,2024-03-14 12:33:22,2024-03,SETTLED,EX-002,
OTC-01229,2024-03-14,2024-03-14 12:54:17,USDT/IDR,BUY,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-002,Global OTC Solutions,49609.4496510906,15917.418562575633,15918.744853375381,15984.01170727422,20,789720171.3120836,792958024.0144632,3237852.7023795843,1665211.8504303726,1572640.8519492117,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-03-14 13:44:18,2024-03-14 15:03:20,2024-03-14 15:03:20,2024-03,SETTLED,EX-002,
OTC-01230,2024-03-14,2024-03-14 14:55:48,USDT/IDR,SELL,CLT-009,PT Sumber Berkah,Corporate,C,MM-003,Apex Alpha Liquidity,295261.57106857223,15917.418562575633,15921.101396526643,15854.23277066123,21,4700889411.480496,4681145675.952278,19743735.52821827,9830405.919499783,9913329.608718487,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-03-14 15:28:23,2024-03-14 18:52:32,2024-03-14 18:52:32,2024-03,SETTLED,EX-001,
OTC-01231,2024-03-14,2024-03-14 17:12:21,USDT/IDR,SELL,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-003,Apex Alpha Liquidity,439808.88298996346,15917.418562575633,15929.604830865635,15870.665292991433,16,7005981707.134541,6980059574.818143,25922132.316397667,14658125.1071181,11264007.209279567,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-03-14 17:41:00,2024-03-14 21:11:07,2024-03-14 21:11:07,2024-03,SETTLED,EX-001,
OTC-01232,2024-03-14,2024-03-14 16:14:24,BTC/IDR,SELL,CLT-002,Andi Pratama,HNWI,B,MM-001,Liquidity Prime,1.3564472466534716,834429257.6338855,833658621.4571875,823904815.5861384,96,1130813941.7245307,1117583418.6063538,13230523.118176937,2346925.1790733426,10883597.939103594,BANK-IDR-001,WALLET-BTC-001,WALLET-USDT-002,2024-03-14 17:51:06,2024-03-14 22:32:50,2024-03-14 22:32:50,2024-03,SETTLED,EX-001,
OTC-01233,2024-03-14,2024-03-14 10:53:33,USDT/IDR,SELL,CLT-006,Budi Santoso,HNWI,A,MM-001,Liquidity Prime,419354.1165794905,15917.418562575633,15916.769375140162,15851.510620702087,20,6674762760.111391,6647396232.794934,27366527.316456795,13959532.088869361,13406995.227587434,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-03-14 11:50:22,2024-03-14 13:28:33,2024-03-14 13:28:33,2024-03,SETTLED,EX-002,
OTC-01234,2024-03-14,2024-03-14 14:50:45,USDT/IDR,BUY,CLT-001,PT Maju Jaya Bersama,Corporate,A,MM-002,Global OTC Solutions,16444.85083303983,15917.418562575633,15923.761466339878,15989.048888351872,20,261863882.01486686,262937523.93112785,1073641.9162609875,552168.8002553685,521473.11600561906,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-03-14 15:06:34,2024-03-14 17:33:37,2024-03-14 17:33:37,2024-03,SETTLED,EX-002,
OTC-01235,2024-03-14,2024-03-14 15:02:52,USDC/IDR,BUY,CLT-008,Mega Lestari,HNWI,C,MM-002,Global OTC Solutions,319683.5563104369,15621.896821927732,15606.828669105318,15670.81666664865,20,4989246491.667272,5009702402.283107,20455910.61583519,10520375.044794524,9935535.571040666,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-03-14 15:37:59,2024-03-14 18:22:41,2024-03-14 18:22:41,2024-03,SETTLED,EX-002,
OTC-01236,2024-03-14,2024-03-14 12:11:30,USDC/IDR,BUY,CLT-002,Andi Pratama,HNWI,B,MM-002,Global OTC Solutions,264125.2550737888,15621.896821927732,15626.912908387796,15695.671325184701,23,4127462357.9438095,4145623192.318762,18160834.374952316,8705808.703869399,9455025.671082918,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-03-14 12:57:58,2024-03-14 14:58:01,2024-03-14 14:58:01,2024-03,SETTLED,EX-001,
OTC-01237,2024-03-14,2024-03-14 10:33:38,USDT/IDR,BUY,CLT-009,PT Sumber Berkah,Corporate,C,MM-002,Global OTC Solutions,157347.8662060737,15917.418562575633,15925.16452513742,15979.310084522887,13,2505790657.011034,2514310345.2448716,8519688.233837605,5280051.72501423,3239636.5088233743,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-03-14 11:08:37,2024-03-14 11:44:24,2024-03-14 11:44:24,2024-03,SETTLED,EX-002,
OTC-01238,2024-03-14,2024-03-14 16:01:08,USDC/IDR,SELL,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-001,Liquidity Prime,15893.259694293618,15621.896821927732,15635.453534019476,15565.093993116388,24,248498323.45423245,247380080.9986884,1118242.4555440545,519498.1700972456,598744.2854468089,BANK-IDR-003,WALLET-USDC-001,WALLET-USDT-002,2024-03-14 16:28:57,2024-03-14 17:48:17,2024-03-14 17:48:17,2024-03,SETTLED,EX-001,
OTC-01239,2024-03-14,2024-03-14 15:46:16,USDT/IDR,BUY,CLT-008,Mega Lestari,HNWI,C,MM-002,Global OTC Solutions,450594.9997075077,15917.418562575633,15903.21929004845,15970.012811066654,21,7165911091.347813,7196007917.931474,30096826.58366108,15111616.627656095,14985209.956004985,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-03-14 16:26:34,2024-03-14 19:24:00,2024-03-14 19:24:00,2024-03,SETTLED,EX-001,
OTC-01240,2024-03-15,2024-03-15 14:04:43,USDT/IDR,SELL,CLT-006,Budi Santoso,HNWI,A,MM-003,Apex Alpha Liquidity,489929.16171543713,15926.119473840368,15924.200237319727,15863.688276417912,17,7801730073.258819,7772083498.980435,29646574.278383255,16321375.347858913,0.0,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-03-15 14:43:21,2024-03-15 15:38:44,2024-03-15 15:38:44,2024-03,PENDING,EX-002,
OTC-01241,2024-03-15,2024-03-15 13:48:47,USDT/IDR,SELL,CLT-003,Indo Global Investment,Institutional,A,MM-002,Global OTC Solutions,23374.98760116058,15926.119473840368,15926.540033165036,15858.055911022428,22,372282675.8046203,370681860.2986605,1600815.5059598088,778431.906627187,822383.5993326218,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-03-15 14:41:57,2024-03-15 14:58:10,2024-03-15 14:58:10,2024-03,SETTLED,EX-001,
OTC-01242,2024-03-15,2024-03-15 14:44:40,USDT/IDR,BUY,CLT-008,Mega Lestari,HNWI,C,MM-002,Global OTC Solutions,198999.63027839302,15926.119473840368,15917.36136224383,15977.847335420356,17,3167549026.0941005,3179585712.3932576,12036686.299157143,6677129.996025841,5359556.303131302,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-03-15 15:24:19,2024-03-15 16:39:16,2024-03-15 16:39:16,2024-03,SETTLED,EX-001,
OTC-01243,2024-03-15,2024-03-15 09:34:04,BTC/IDR,SELL,CLT-002,Andi Pratama,HNWI,B,MM-001,Liquidity Prime,0.17411828070274352,850643201.9980444,850123599.6936339,841197301.8968508,84,148022059.5634829,146467827.93806636,1554231.625416547,307582.43866993935,1246649.1867466078,BANK-IDR-003,WALLET-BTC-001,WALLET-USDT-002,2024-03-15 10:53:44,2024-03-15 16:48:58,2024-03-15 16:48:58,2024-03,SETTLED,EX-001,
OTC-01244,2024-03-15,2024-03-15 17:19:37,USDC/IDR,SELL,CLT-009,PT Sumber Berkah,Corporate,C,MM-002,Global OTC Solutions,6872.939051885174,15655.077432712156,15649.033351267148,15573.917991181064,27,107554852.4441775,107038589.15244544,516263.2917320579,224781.0372201354,291482.25451192254,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-03-15 17:36:44,2024-03-15 19:35:18,2024-03-15 19:35:18,2024-03,SETTLED,EX-002,
OTC-01245,2024-03-15,2024-03-15 13:06:12,USDT/IDR,BUY,CLT-002,Andi Pratama,HNWI,B,MM-001,Liquidity Prime,87047.39091074772,15926.119473840368,15936.799488318382,16006.921406066982,23,1387256814.9258544,1393360744.911528,6103929.985673666,2926057.564314209,3177872.421359457,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-03-15 13:30:47,2024-03-15 14:31:25,2024-03-15 14:31:25,2024-03,SETTLED,EX-002,
OTC-01246,2024-03-15,2024-03-15 15:29:53,USDT/IDR,BUY,CLT-009,PT Sumber Berkah,Corporate,C,MM-003,Apex Alpha Liquidity,369187.47699220094,15926.119473840368,15934.65291932024,16003.171926873318,22,5882874308.030249,5908170667.554779,25296359.52453041,12407158.401865035,12889201.122665375,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-03-15 15:41:16,2024-03-15 17:25:57,2024-03-15 17:25:57,2024-03,SETTLED,EX-002,
OTC-01247,2024-03-15,2024-03-15 13:33:26,USDT/IDR,SELL,CLT-008,Mega Lestari,HNWI,C,MM-002,Global OTC Solutions,377924.7248443037,15926.119473840368,15919.938518621422,15846.706801435765,25,6016538384.188232,5988862307.620967,27676076.56726551,12576610.84600403,15099465.72126148,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-03-15 14:19:22,2024-03-15 16:00:06,2024-03-15 16:00:06,2024-03,SETTLED,EX-002,
OTC-01248,2024-03-15,2024-03-15 14:20:27,USDC/IDR,BUY,CLT-002,Andi Pratama,HNWI,B,MM-003,Apex Alpha Liquidity,285998.2116959697,15655.077432712156,15641.232083557123,15713.181751141485,25,4473364404.618963,4493941880.88021,20577476.26124668,9437277.94984844,11140198.311398242,BANK-IDR-003,WALLET-USDC-001,WALLET-USDT-002,2024-03-15 15:17:17,2024-03-15 15:22:32,2024-03-15 15:22:32,2024-03,SETTLED,EX-002,
OTC-01249,2024-03-15,2024-03-15 14:45:22,USDC/IDR,BUY,CLT-004,Siti Aminah,HNWI,C,MM-001,Liquidity Prime,297860.78384163097,15655.077432712156,15669.493007168587,15729.037080595828,17,4667327469.516191,4685063313.9003525,17735844.38416195,9838632.95919074,7897211.42497121,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-03-15 15:45:06,2024-03-15 16:10:29,2024-03-15 16:10:29,2024-03,SETTLED,EX-002,
OTC-01250,2024-03-15,2024-03-15 17:02:41,USDT/IDR,SELL,CLT-008,Mega Lestari,HNWI,C,MM-002,Global OTC Solutions,349090.48610637436,15926.119473840368,15922.888473548184,15870.342941585475,12,5558528877.448521,5540185732.152941,18343145.29557991,11634390.037521174,6708755.258058736,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-03-15 17:38:17,2024-03-15 20:39:11,2024-03-15 20:39:11,2024-03,SETTLED,EX-001,
OTC-01251,2024-03-15,2024-03-15 10:01:12,USDC/IDR,BUY,CLT-006,Budi Santoso,HNWI,A,MM-003,Apex Alpha Liquidity,130549.53652390135,15655.077432712156,15658.416486257769,15722.615993851427,20,2044199014.9791677,2052580230.9405823,8381215.961414576,4310418.4849752225,4070797.476439353,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-03-15 10:14:19,2024-03-15 11:31:29,2024-03-15 11:31:29,2024-03,SETTLED,EX-002,
OTC-01252,2024-03-15,2024-03-15 12:48:56,USDC/IDR,SELL,CLT-002,Andi Pratama,HNWI,B,MM-002,Global OTC Solutions,221542.77147093083,15655.077432712156,15666.638936710535,15589.872405920652,28,3470830609.673249,3453823539.6858497,17007069.9873991,7253029.433340284,9754040.554058816,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-03-15 13:04:25,2024-03-15 15:47:57,2024-03-15 15:47:57,2024-03,SETTLED,EX-002,
OTC-01253,2024-03-15,2024-03-15 14:21:37,USDT/IDR,SELL,CLT-002,Andi Pratama,HNWI,B,MM-002,Global OTC Solutions,335173.3960372609,15926.119473840368,15915.70147080557,15839.306103745703,27,5334519712.285131,5308914017.6661625,25605694.618968964,11148719.43709894,14456975.181870023,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-03-15 14:36:03,2024-03-15 17:28:01,2024-03-15 17:28:01,2024-03,SETTLED,EX-002,
OTC-01254,2024-03-15,2024-03-15 17:14:04,USDT/IDR,BUY,CLT-001,PT Maju Jaya Bersama,Corporate,A,MM-003,Apex Alpha Liquidity,448705.08721927967,15926.119473840368,15914.896845137486,15967.416004726441,12,7141095176.983254,7164660791.0673,23565614.08404541,15045787.661241328,8519826.422804082,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-03-15 18:04:47,2024-03-15 19:51:01,2024-03-15 19:51:01,2024-03,SETTLED,EX-001,
OTC-01255,2024-03-15,2024-03-15 17:28:29,USDC/IDR,BUY,CLT-003,Indo Global Investment,Institutional,A,MM-002,Global OTC Solutions,271798.1502430247,15655.077432712156,15668.852245560554,15745.6296215638,28,4258765056.7746224,4279633005.5528173,20867948.778194904,8987229.311660916,11880719.466533989,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-03-15 18:13:35,2024-03-15 19:23:14,2024-03-15 19:23:14,2024-03,SETTLED,EX-002,
OTC-01256,2024-03-15,2024-03-15 10:46:18,USDT/IDR,BUY,CLT-004,Siti Aminah,HNWI,C,MM-002,Global OTC Solutions,30999.47183852861,15926.119473840368,15910.644721291343,15982.242622537153,24,493221582.9705049,495441080.09387213,2219497.12336725,1040426.2681971315,1179070.8551701186,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-03-15 11:30:42,2024-03-15 13:44:22,2024-03-15 13:44:22,2024-03,SETTLED,EX-001,
